machine,app,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,duration_ratio_1_2
ruby,laghos,10002000000,23680000000,7586000000,73182000000,192000000,142000000,0,0,3979983,13938357463,7276385179,105104,2248319,310000000,1.100240096
ruby,laghos,10220000000,24194000000,7752000000,74762000000,198000000,146000000,0,0,4065311,14234824562,7468478009,105104,2249235,316000000,1.400360144
ruby,laghos,10224000000,24196000000,7752000000,74762000000,196000000,146000000,0,0,4065410,14234087701,7431734701,105104,2249235,316000000,1.181669394
ruby,laghos,10430000000,24678000000,7906000000,76240000000,190000000,148000000,0,0,4146026,14517560928,7571605811,105104,2250086,328000000,1.400360144
ruby,laghos,29450571429,46408357143,15946250000,1.25108E+11,88892857.14,32892857.14,12035714.29,8428571.429,23745.94643,267027192.6,8171914509,108957.75,2109632.536,1742500000,0.971369793
ruby,laghos,10428000000,24672000000,7906000000,76248000000,190000000,148000000,0,0,4146039,14517576716,7574279006,105104,2250086,324000000,1.300120048
ruby,laghos,29468464286,46450000000,15946535714,1.25159E+11,88821428.57,32535714.29,12035714.29,8500000,24775.21429,267008905.6,8095689005,108901.75,2109631.536,1753035714,1
ruby,laghos,10718000000,25362000000,8126000000,78364000000,208000000,152000000,0,0,4261272,14918300105,7787852129,105105,2251323,328000000,1.181669394
ruby,laghos,10718000000,25358000000,8126000000,78364000000,206000000,154000000,0,0,4260132,14917428628,7791971653,105104,2251323,332000000,1.181669394
ruby,laghos,11090000000,26242000000,8408000000,81096000000,212000000,158000000,0,0,4409386,15438197870,8058897913,105104,2252848,342000000,1.181669394
ruby,laghos,11094000000,26248000000,8410000000,81100000000,214000000,158000000,0,0,4409107,15438980381,8060143728,105104,2252849,344000000,1.300120048
ruby,laghos,11462000000,27128000000,8690000000,83826000000,222000000,164000000,0,0,4558164,15958414128,8344189776,105104,2254374,354000000,1.272776869
ruby,laghos,11468000000,27130000000,8692000000,83828000000,222000000,164000000,0,0,4558575,15960227884,8360458783,105105,2254373,354000000,1.181669394
ruby,laghos,11836000000,28008000000,8972000000,86540000000,228000000,168000000,0,0,4706267,16473571596,8598963568,105103,2255896,364000000,1
ruby,laghos,11836000000,28008000000,8972000000,86548000000,228000000,168000000,0,0,4705668,16477859575,8600674369,105104,2255898,366000000,1.083
ruby,laghos,12196000000,28858000000,9246000000,89178000000,224000000,172000000,0,0,4848539,16978740610,8851567165,105104,2257423,386000000,1.272776869
ruby,laghos,34194357143,53917214286,18521607143,1.45286E+11,104571428.6,38785714.29,14178571.43,10000000,23659.69643,312246532.4,10032247935,108901.75,2109762.571,1997107143,0.973078171
ruby,laghos,12200000000,28860000000,9246000000,89172000000,224000000,172000000,0,0,4848952,16976266120,8859637510,105104,2257423,386000000,1.1665
ruby,laghos,34005928571,53618571429,18439000000,1.44536E+11,104642857.1,38678571.43,14107142.86,10107142.86,25249.07143,312224332.9,9609897694,108845.75,2109761.571,2041857143,0.974307692
ruby,laghos,12508000000,29592000000,9482000000,91436000000,242000000,178000000,0,0,4970756,17407415234,9084055210,105104,2258704,380000000,1.25
ruby,laghos,12500000000,29588000000,9480000000,91438000000,240000000,178000000,0,0,4971860,17404468259,9085248843,105104,2258705,388000000,1.1665
ruby,laghos,12768000000,30204000000,9678000000,93332000000,244000000,182000000,0,0,5072992,17766335112,9277978430,105104,2259804,398000000,1.1665
ruby,laghos,12762000000,30204000000,9676000000,93324000000,246000000,182000000,0,0,5073890,17768327110,9283089966,105105,2259803,396000000,1.4165
ruby,laghos,12974000000,30708000000,9842000000,94896000000,250000000,186000000,0,0,5158364,18066185776,9432301138,105104,2260719,402000000,1.1665
ruby,laghos,12974000000,30714000000,9842000000,94902000000,250000000,182000000,0,0,5157176,18069338810,9436618156,105103,2260715,404000000,1.230840259
ruby,laghos,13186000000,31218000000,10004000000,96460000000,254000000,186000000,0,0,5242662,18367547115,9592878687,105104,2261633,414000000,1.142734676
ruby,laghos,13188000000,31222000000,10004000000,96456000000,254000000,188000000,0,0,5242545,18367268150,9591879994,105104,2261634,410000000,1.230840259
ruby,laghos,13410000000,31734000000,10168000000,98050000000,244000000,190000000,0,0,5328932,18665444081,9738774415,105104,2262546,418000000,1.230840259
ruby,laghos,37203750000,58672107143,20165607143,1.58094E+11,115357142.9,42392857.14,15535714.29,11285714.29,25920.51786,343334180.2,10466525804,108957.75,2109855.036,2197750000,1.025052505
ruby,laghos,13408000000,31734000000,10168000000,98044000000,246000000,190000000,0,0,5329061,18670365360,9735260383,105104,2262546,422000000,1.230840259
ruby,laghos,37436678571,59003071429,20283071429,1.5904E+11,115500000,42750000,15535714.29,11285714.29,26261.91071,343367348.1,10396733215,108901.75,2109854.036,2242321429,0.952285714
ruby,laghos,14324000000,33896000000,10860000000,1.04742E+11,262000000,204000000,0,0,5694009,19941754149,10463359718,105104,2266269,442000000,1.230840259
ruby,laghos,39909000000,62919607143,21622714286,1.69555E+11,123642857.1,46071428.57,16642857.14,12035714.29,23804.69643,366750122.9,11298050000,108902.7321,2109920.536,2360250000,0.390165374
ruby,laghos,14324000000,33896000000,10860000000,1.04742E+11,262000000,204000000,0,0,5693743,19941070234,10406889017,105104,2266270,444000000,1.307940905
ruby,laghos,40181607143,63362678571,21758928571,1.70711E+11,123178571.4,45285714.29,16678571.43,12071428.57,26268.08929,366749157.9,11114521994,108902.7321,2109920.536,2379607143,0.395339101
ruby,laghos,43946000000,1.46054E+11,48612000000,4.31178E+11,1176000000,1078000000,14000000,28000000,7003484,95302695137,49618616516,105104,2275702,2166000000,0.339635458
ruby,laghos,51268107143,82039500000,28200321429,2.21741E+11,201000000,84464285.71,29250000,24142857.14,24299.19643,1718978158,15599698824,108901.75,2110088.429,2183928571,0.314777778
ruby,laghos,43936000000,1.46042E+11,48608000000,4.31162E+11,1180000000,1078000000,18000000,30000000,6998460,95306271654,49584732518,105104,2275702,2218000000,0.320729084
ruby,laghos,51271071429,82012035714,28201107143,2.2172E+11,201000000,84607142.86,29285714.29,24250000,24006.42857,1718961238,15594215440,108901.75,2110088.429,2178750000,0.326909762
ruby,laghos,45200000000,1.50154E+11,49982000000,4.4324E+11,1340000000,1108000000,16000000,28000000,7190552,97874056462,50855595690,105104,2277718,2222000000,0.309077024
ruby,laghos,45210000000,1.50156E+11,49984000000,4.43242E+11,1336000000,1106000000,18000000,28000000,7189135,97875363712,50981650755,105104,2277717,2228000000,0.818241327
ruby,laghos,46358000000,1.53982E+11,51258000000,4.54548E+11,1372000000,1138000000,16000000,26000000,7370959,1.00369E+11,52178312726,105105,2279486,2274000000,0.303546555
ruby,laghos,46352000000,1.53984E+11,51254000000,4.54536E+11,1370000000,1136000000,16000000,30000000,7371388,1.00368E+11,52152244557,105105,2279486,2264000000,0.842105263
ruby,laghos,47414000000,1.5748E+11,52422000000,4.64876E+11,1400000000,1160000000,20000000,30000000,7537365,1.02648E+11,53352542041,105105,2281194,2366000000,0.333263158
ruby,laghos,47410000000,1.57474E+11,52422000000,4.6487E+11,1404000000,1162000000,20000000,30000000,7539113,1.02648E+11,53365829465,105104,2281194,2342000000,0.827643286
ruby,laghos,48378000000,1.60712E+11,53496000000,4.74418E+11,1432000000,1188000000,16000000,30000000,7693300,1.04757E+11,54602278538,105104,2282720,2390000000,0.310366232
ruby,laghos,48384000000,1.60718E+11,53498000000,4.7442E+11,1444000000,1188000000,18000000,30000000,7693202,1.04755E+11,54528813191,105104,2282718,2390000000,0.844816884
ruby,laghos,49326000000,1.63804E+11,54530000000,4.83538E+11,1322000000,1206000000,18000000,32000000,7846156,1.06871E+11,55559561627,105104,2284062,2518000000,1.254245907
ruby,laghos,56910642857,91065750000,31338785714,2.46224E+11,224642857.1,94428571.43,32821428.57,27357142.86,24385.10714,1927723150,17523080904,108902.7321,2110237.714,2466035714,1.0333
ruby,laghos,49320000000,1.63802E+11,54528000000,4.83526E+11,1316000000,1210000000,20000000,32000000,7845880,1.06871E+11,55651301809,105104,2284062,2488000000,1.220380352
ruby,laghos,57412000000,91843428571,31584500000,2.48297E+11,225142857.1,94428571.43,32857142.86,27321428.57,24393.85714,1927803752,17611821988,108958.7321,2110238.714,2480357143,1.069004759
ruby,laghos,50226000000,1.66884E+11,55548000000,4.92648E+11,1484000000,1234000000,16000000,28000000,7987262,1.08786E+11,56612861431,105104,2285587,2488000000,1.196734212
ruby,laghos,50224000000,1.66884E+11,55548000000,4.92642E+11,1484000000,1232000000,22000000,30000000,7988272,1.08785E+11,56557997346,105105,2285586,2420000000,1.262345072
ruby,laghos,51168000000,1.69982E+11,56576000000,5.01792E+11,1518000000,1258000000,20000000,30000000,8135450,1.10801E+11,57706634900,105105,2287050,2540000000,1.262345072
ruby,laghos,51178000000,1.69984E+11,56584000000,5.018E+11,1520000000,1254000000,18000000,30000000,8134979,1.10802E+11,57625340572,105103,2287048,2496000000,1.225781477
ruby,laghos,52108000000,1.7305E+11,57606000000,5.10826E+11,1542000000,1276000000,18000000,30000000,8281426,1.12792E+11,58704608009,105105,2288514,2518000000,1.274170135
ruby,laghos,52096000000,1.73044E+11,57604000000,5.10806E+11,1538000000,1282000000,20000000,40000000,8280163,1.12791E+11,58664317102,105104,2288515,2568000000,1.274170135
ruby,laghos,52986000000,1.7606E+11,58600000000,5.1974E+11,1576000000,1306000000,20000000,30000000,8425715,1.14772E+11,59663085113,105105,2289917,2594000000,1.250046878
ruby,laghos,52984000000,1.76058E+11,58602000000,5.19722E+11,1568000000,1306000000,22000000,34000000,8423809,1.14772E+11,59677377112,105103,2289916,2606000000,1.290331946
ruby,laghos,55026000000,1.8276E+11,60840000000,5.39442E+11,1468000000,1346000000,20000000,34000000,8738068,1.19067E+11,61959228187,105104,2293099,2826000000,1.238850081
ruby,laghos,64030071429,1.02463E+11,35221928571,2.76953E+11,251857142.9,105392857.1,36678571.43,30571428.57,24432.82143,2151204941,19499350987,108901.7679,2110395.804,2716071429,1.061571125
ruby,laghos,54976000000,1.82724E+11,60820000000,5.39384E+11,1474000000,1346000000,22000000,34000000,8738390,1.19066E+11,61992888106,105105,2293098,2760000000,1.227272727
ruby,laghos,63745142857,1.01984E+11,35088571429,2.75752E+11,250178571.4,107107142.9,36428571.43,30607142.86,24135.60714,2151237972,19335918506,108957.75,2110398.982,2720142857,1.095238095
ruby,laghos,57992000000,1.92714E+11,64148000000,5.68864E+11,1718000000,1424000000,26000000,38000000,9217837,1.25624E+11,65303332220,105105,2297816,2860000000,1.157208983
ruby,laghos,57956000000,1.92692E+11,64134000000,5.68838E+11,1712000000,1422000000,24000000,36000000,9218376,1.25625E+11,65340194060,105105,2297816,2880000000,1.217391304
ruby,laghos,61438000000,2.04168E+11,67962000000,6.02678E+11,1816000000,1512000000,22000000,38000000,9765276,1.33089E+11,69241571831,105104,2303264,2980000000,1.178119349
ruby,laghos,61440000000,2.0417E+11,67970000000,6.02688E+11,1822000000,1514000000,26000000,44000000,9774957,1.33095E+11,69233062229,105104,2303263,3010000000,1.148625639
ruby,laghos,65460000000,2.17444E+11,72390000000,6.41848E+11,1936000000,1606000000,20000000,42000000,10401205,1.41738E+11,73808882630,105105,2309486,3230000000,1.102538462
ruby,laghos,65442000000,2.17432E+11,72382000000,6.4184E+11,1934000000,1614000000,18000000,42000000,10400296,1.41734E+11,73700252959,105104,2309487,3204000000,1.063344979
ruby,laghos,69228000000,2.30096E+11,76592000000,6.79252E+11,2052000000,1700000000,30000000,44000000,11008313,1.50003E+11,78030453837,105105,2315464,3408000000,1.060218319
ruby,laghos,69256000000,2.3011E+11,76604000000,6.79274E+11,2068000000,1702000000,26000000,42000000,11010488,1.5E+11,77982496050,105104,2315464,3396000000,1.048807259
ruby,laghos,72284000000,2.40142E+11,79944000000,7.08874E+11,1944000000,1770000000,28000000,48000000,11490692,1.56648E+11,81437244503,105104,2320162,3596000000,1.034482759
ruby,laghos,84159464286,1.34663E+11,46286607143,3.64002E+11,328892857.1,138571428.6,48535714.29,40285714.29,24557.82143,2822220817,25598096154,108901.75,2110872.536,3550071429,0.916642857
ruby,laghos,72252000000,2.40118E+11,79930000000,7.0884E+11,1946000000,1770000000,28000000,44000000,11490923,1.56644E+11,81460981154,105104,2320161,3696000000,1.046535966
ruby,laghos,84488000000,1.35076E+11,46478321429,3.65324E+11,328428571.4,139214285.7,48500000,40142857.14,24172.85714,2822127064,25558495755,108901.75,2110872.536,3572678571,0.915636521
ruby,laghos,74336000000,2.47052E+11,82238000000,7.29318E+11,2202000000,1824000000,28000000,52000000,11817131,1.61063E+11,83818480877,105104,2323517,3674000000,1.136369835
ruby,laghos,74376000000,2.47084E+11,82256000000,7.29364E+11,2194000000,1832000000,24000000,40000000,11815322,1.61061E+11,83814704457,105105,2323516,3668000000,1.126413793
ruby,laghos,75828000000,2.5208E+11,83906000000,7.44182E+11,2248000000,1862000000,30000000,48000000,12056000,1.64354E+11,85579259876,105103,2325909,3750000000,1.098905446
ruby,laghos,75896000000,2.52134E+11,83940000000,7.4426E+11,2244000000,1862000000,34000000,46000000,12059606,1.6435E+11,85550615489,105104,2325910,3796000000,1.1222
ruby,laghos,78158000000,2.59616E+11,86434000000,7.6633E+11,2310000000,1920000000,28000000,46000000,12411861,1.69226E+11,88133783097,105105,2329406,3848000000,1.148985063
ruby,laghos,78122000000,2.59594E+11,86420000000,7.66288E+11,2324000000,1916000000,30000000,52000000,12410444,1.69222E+11,88103765464,105104,2329407,3760000000,1.173938564
ruby,laghos,80734000000,2.6828E+11,89310000000,7.91984E+11,2396000000,1984000000,26000000,44000000,12829551,1.74893E+11,90972648033,105105,2333493,3968000000,1.1770625
ruby,laghos,80760000000,2.68302E+11,89318000000,7.9202E+11,2396000000,1982000000,36000000,54000000,12830157,1.74894E+11,90903510813,105104,2333493,3946000000,1.151515152
ruby,laghos,83378000000,2.77104E+11,92236000000,8.18108E+11,2244000000,2046000000,30000000,50000000,13262163,1.80772E+11,93974343287,105104,2337457,4208000000,1.191878788
ruby,laghos,97909464286,1.56565E+11,53807678571,4.23273E+11,377392857.1,158928571.4,55928571.43,46571428.57,23927.625,3257388146,29562903336,108902.7321,2111182.482,4114107143,1.03125
ruby,laghos,83426000000,2.77144E+11,92260000000,8.18152E+11,2238000000,2048000000,20000000,50000000,13262873,1.80775E+11,93965061815,105104,2337457,4140000000,1.188142339
ruby,laghos,96234785714,1.53982E+11,52990571429,4.16354E+11,371571428.6,159000000,55392857.14,46178571.43,24143.17857,3257349111,29629504914,108846.7321,2111181.482,4121357143,0.9699988
ruby,laghos,93446000000,3.10516E+11,1.0336E+11,9.16752E+11,2494000000,2292000000,34000000,56000000,14848316,2.02574E+11,1.05426E+11,105105,2353136,4728000000,1.071466838
ruby,laghos,1.09423E+11,1.75017E+11,60156250000,4.73127E+11,420321428.6,180464285.7,62571428.57,51964285.71,24268,3645696229,33195353401,108901.7679,2111466.804,4491607143,1.141514774
ruby,laghos,93462000000,3.1053E+11,1.03374E+11,9.16782E+11,2502000000,2296000000,36000000,56000000,14848318,2.02575E+11,1.05307E+11,105104,2353136,4778000000,1.117081081
ruby,laghos,1.10218E+11,1.76302E+11,60529678571,4.76416E+11,426571428.6,180678571.4,62821428.57,52428571.43,23930.28571,3651049707,33418831342,108958.7321,2111463.464,4561857143,1.177592105
ruby,laghos,18720000000,77366000000,27042000000,2.20658E+11,672000000,502000000,14000000,10000000,30893165,77798859731,25750544940,105104,2224469,1712000000,3.909090909
ruby,laghos,28630821429,44450071429,15916750000,1.22693E+11,149250000,74285714.29,18857142.86,12107142.86,517195.4464,1399100514,9220658590,108958.7321,2109176.661,1725464286,3.70631839
ruby,laghos,18720000000,77366000000,27040000000,2.20672E+11,674000000,504000000,16000000,10000000,30885813,77791779538,25745009552,105104,2224469,1834000000,4.060545455
ruby,laghos,28384178571,44071750000,15795714286,1.21675E+11,149214285.7,74392857.14,18785714.29,12000000,518308.4107,1399096898,9176737645,108846.7321,2109174.661,1739428571,3.567953292
ruby,laghos,23424000000,96700000000,33796000000,2.75976E+11,844000000,628000000,18000000,14000000,37522067,97272561689,32182235696,105104,2228799,2254000000,3.390311723
ruby,laghos,35490678571,55088821429,19756178571,1.52146E+11,186464285.7,92928571.43,23678571.43,15357142.86,622697.4107,1749263487,11480525295,108901.75,2109252.946,2192928571,2.775277528
ruby,laghos,23434000000,96706000000,33800000000,2.75992E+11,842000000,630000000,20000000,14000000,37511430,97268708641,32204816500,105104,2228797,2336000000,3.302539771
ruby,laghos,35627142857,55320392857,19818321429,1.52708E+11,186214285.7,92642857.14,23750000,15250000,622880.3214,1749280838,11460628720,108901.7679,2109252.946,2141178571,2.850285029
ruby,laghos,28908000000,1.19378E+11,41704000000,3.40638E+11,1038000000,776000000,22000000,16000000,45815995,1.20074E+11,39643887017,105104,2233981,2848000000,3.100084003
ruby,laghos,44113357143,68456535714,24536250000,1.8905E+11,229392857.1,115000000,29642857.14,19107142.86,754813.2321,2159174593,13987065218,108957.75,2109346.5,2690250000,2.531980084
ruby,laghos,28918000000,1.1939E+11,41716000000,3.40646E+11,1042000000,778000000,24000000,18000000,45822705,1.20071E+11,39629497166,105104,2233981,2810000000,3.060122405
ruby,laghos,43958321429,68191000000,24458285714,1.88376E+11,230071428.6,114500000,29571428.57,19071428.57,753611.1071,2159238028,14110041559,108901.75,2109345.5,2689571429,2.659645091
ruby,laghos,33668000000,1.3903E+11,48566000000,3.9649E+11,1212000000,904000000,28000000,20000000,52841983,1.39776E+11,45996438218,105104,2238376,3304000000,0.758638527
ruby,laghos,51300107143,79624642857,28540500000,2.19867E+11,267964285.7,133571428.6,34535714.29,22392857.14,865463.9643,2513735256,16531706550,108957.75,2109424.964,3126678571,0.679270916
ruby,laghos,33664000000,1.39016E+11,48562000000,3.96496E+11,1212000000,904000000,26000000,20000000,52846566,1.39775E+11,46014530258,105104,2238374,3294000000,0.77591558
ruby,laghos,51325392857,79757964286,28542821429,2.20017E+11,268571428.6,134535714.3,34500000,22357142.86,865889.9464,2513680295,16522735899,108902.7321,2109423.982,3122678571,0.666666667
ruby,laghos,37624000000,1.55472E+11,54304000000,4.43246E+11,1350000000,1014000000,30000000,22000000,57820257,1.56267E+11,51366048170,105104,2242216,3704000000,0.818181818
ruby,laghos,57041964286,88565964286,31762892857,2.44567E+11,299857142.9,150428571.4,38892857.14,25107142.86,942867.6429,2810298250,18483927786,108901.75,2109492.554,3496785714,0.758638527
ruby,laghos,37640000000,1.55482E+11,54308000000,4.43264E+11,1356000000,1016000000,32000000,24000000,57821633,1.56269E+11,51338682554,105104,2242217,3954000000,0.861534201
ruby,laghos,57217785714,88825571429,31841857143,2.4526E+11,300500000,150000000,38857142.86,25178571.43,943640.1786,2810543723,18482636660,108901.75,2109492.554,3502750000,0.77591558
ruby,laghos,40964000000,1.69372E+11,59164000000,4.82752E+11,1472000000,1104000000,32000000,26000000,61888290,1.70223E+11,55923763028,105105,2245512,4000000000,0.957140408
ruby,laghos,62739928571,97246500000,34884714286,2.68747E+11,324714285.7,163000000,42321428.57,27464285.71,1004801.679,3061358777,20138312466,108957.75,2109552.411,3811571429,0.833272727
ruby,laghos,40958000000,1.69358E+11,59162000000,4.8274E+11,1478000000,1108000000,34000000,24000000,61886044,1.70221E+11,55985694975,105104,2245513,4092000000,0.971455512
ruby,laghos,62682392857,97317000000,34848178571,2.68612E+11,327321428.6,164214285.7,42285714.29,27428571.43,1005039.929,3061525698,20026508742,108901.75,2109551.411,3763107143,0.841238095
ruby,laghos,3.22798E+11,1.58479E+12,5.53512E+11,4.4317E+12,22588000000,11134000000,636000000,592000000,610056523,1.65516E+12,5.317E+11,105104,2250491,39346000000,0.122096204
ruby,laghos,99726107143,1.69847E+11,62275035714,4.77435E+11,968500000,617642857.1,105000000,83250000,10184840.5,29656117678,38362451357,108901.75,2109637.107,5873750000,0.550478917
ruby,laghos,3.22624E+11,1.58466E+12,5.53432E+11,4.4315E+12,22562000000,11138000000,590000000,440000000,609509724,1.65516E+12,5.31771E+11,105104,2250491,39266000000,0.121720319
ruby,laghos,1.00953E+11,1.71655E+11,62830964286,4.82326E+11,968000000,616750000,104857142.9,83178571.43,10184890.04,29656465480,38486291138,108901.75,2109637.107,5903285714,0.531513514
ruby,laghos,4.31046E+11,2.1175E+12,7.39212E+11,5.91709E+12,30334000000,14894000000,720000000,504000000,785532147,2.21057E+12,7.07229E+11,105104,2265126,52410000000,0.110686792
ruby,laghos,1.35068E+11,2.29732E+11,84075571429,6.45317E+11,1295750000,825714285.7,141178571.4,111642857.1,13084674.2,39608428534,50955822159,108958.7321,2109899.464,7916107143,0.458882998
ruby,laghos,4.30952E+11,2.11741E+12,7.39168E+11,5.91697E+12,30232000000,14880000000,808000000,754000000,786282460,2.21057E+12,7.0733E+11,105104,2265126,52480000000,0.109995275
ruby,laghos,1.33765E+11,2.27991E+11,83449500000,6.40208E+11,1295571429,827321428.6,141214285.7,111714285.7,13084705.02,39609247490,51449618969,108958.7321,2109899.464,7869714286,0.468510049
ruby,laghos,5.37058E+11,2.6396E+12,9.21268E+11,7.37144E+12,37642000000,18586000000,966000000,618000000,914495565,2.75385E+12,8.78324E+11,105104,2279520,64660000000,0.08870028
ruby,laghos,1.68996E+11,2.87397E+11,1.05106E+11,8.06946E+11,1617071429,1030428571,176321428.6,139714285.7,15232738.75,49345317644,63014639787,108958.7321,2110156.518,9916750000,0.40330173
ruby,laghos,5.37158E+11,2.63972E+12,9.21316E+11,7.37161E+12,37690000000,18608000000,890000000,716000000,916677196,2.75385E+12,8.78208E+11,105104,2279520,65608000000,0.089552573
ruby,laghos,1.67859E+11,2.85661E+11,1.04613E+11,8.02425E+11,1618035714,1032178571,176142857.1,139821428.6,15234463.11,49353724994,64190376489,108901.75,2110155.5,9917821429,0.390103188
ruby,laghos,5.80896E+11,2.85496E+12,9.963E+11,7.97024E+12,40778000000,20076000000,1114000000,938000000,961609827,2.97809E+12,9.47521E+11,105104,2285379,71098000000,0.683389908
ruby,laghos,1.8057E+11,3.07799E+11,1.12656E+11,8.64044E+11,1747821429,1117607143,191142857.1,151000000,15979179.23,53361114116,68726201578,108901.7679,2110260.125,10809000000,0.71875
ruby,laghos,5.80674E+11,2.8548E+12,9.96198E+11,7.96999E+12,40854000000,20118000000,1000000000,698000000,961308295,2.97809E+12,9.48152E+11,105104,2285379,70558000000,0.685073978
ruby,laghos,1.83236E+11,3.11644E+11,1.13916E+11,8.74757E+11,1745678571,1115178571,190857142.9,151178571.4,15978985.2,53362537002,68726743211,108901.7679,2110260.125,10681964286,0.724484173
ruby,laghos,6.35372E+11,3.12655E+12,1.09092E+12,8.72691E+12,44566000000,21982000000,1272000000,1058000000,1006544981,3.26121E+12,1.03711E+12,105104,2293033,77458000000,0.914624371
ruby,laghos,1.9823E+11,3.37756E+11,1.23614E+11,9.48236E+11,1919321429,1224714286,208714285.7,165821428.6,16743185.27,58434861811,75883125376,108901.75,2110396.786,11853392857,0.875007212
ruby,laghos,6.35944E+11,3.12697E+12,1.09118E+12,8.72751E+12,44676000000,22056000000,1200000000,1084000000,1005030067,3.26121E+12,1.03788E+12,105104,2293033,77230000000,0.907873726
ruby,laghos,2.00233E+11,3.40542E+11,1.2455E+11,9.56093E+11,1911285714,1223678571,208642857.1,165821428.6,16742948.95,58435278377,75851965435,108902.7321,2110396.804,11789642857,0.879611111
ruby,laghos,7.40992E+11,3.64666E+12,1.27291E+12,1.01756E+13,52252000000,25806000000,1334000000,1088000000,1110044697,3.8026E+12,1.20997E+12,105105,2308101,90650000000,0.991880909
ruby,laghos,2.28912E+11,3.90026E+11,1.43087E+11,1.09614E+12,2228892857,1421857143,243464285.7,193035714.3,18504182.14,68136173805,87263450071,108901.7679,2110665.875,13862571429,0.934441548
ruby,laghos,7.4095E+11,3.64668E+12,1.27289E+12,1.01756E+13,51936000000,25786000000,1294000000,1088000000,1109852932,3.8026E+12,1.21003E+12,105105,2308101,90312000000,0.964958174
ruby,laghos,2.30083E+11,3.9191E+11,1.43588E+11,1.10091E+12,2232321429,1425928571,243714285.7,192928571.4,18502698.63,68125608603,87388482270,108845.75,2110664.875,14144821429,0.938016017
ruby,laghos,8376000000,20126000000,6476000000,61866000000,168000000,118000000,0,0,3312397,11845955886,6090512454,105104,2245789,278000000,195.7989497
